,Name,latitude,longitude,url,Location,Phone
104,Ministop -  Hồ Văn Huê ,10.80255,106.6613033,"https://www.google.com/maps/search/Ministop+-++H%E1%BB%93+V%C4%83n+Hu%C3%AA+/@10.80255,106.6613033,14z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","43F Hồ Văn Huê, Phường 9, Quận Phú Nhuận",Số điện thoại: (028) 3636 8140
105,Ministop -  Đảo Kim Cương ,10.7796074,106.7443691,"https://www.google.com/maps/place/MINISTOP/@10.7796074,106.7443691,17z/data=!3m1!4b1!4m6!3m5!1s0x31752511b4cfc54d:0x2593883397efdd9a!8m2!3d10.7796021!4d106.746944!16s%2Fg%2F11h0yg8xq0?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","Căn B2.2G, Tầng B2, Tháp Hawaii, Đảo Kim Cương, Số 1 Đường 104 - BTT, KP. 3, P. Bình Trưng Tây, TP. Thủ Đức, TP. HCM",Số điện thoại: (028) 3636 8920
106,Ministop -  Vinhomes Golden River (Bason) ,10.7799858,106.6972438,"https://www.google.com/maps/search/Ministop+-++Vinhomes+Golden+River+(Bason)+/@10.7799858,106.6972438,15z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","Căn A2SH09 tầng trệt và tầng 01 tòa A2 Vinhomes Golden River, 02 Tôn Đức Thắng, Phường Bến Nghé, Quận 1",Số điện thoại: (028) 3636 6044
107,Ministop -  Đường 3/2 ,10.7715608,106.658991,"https://www.google.com/maps/search/Ministop+-++%C4%90%C6%B0%E1%BB%9Dng+3%2F2+/@10.7715608,106.658991,15z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","666/64 Đường 3/2, Phường 14, Quận 10",Số điện thoại: (028) 3863 8684
108,Ministop -  Phùng Văn Cung ,10.8020447,106.6820863,"https://www.google.com/maps/place/MINISTOP-S123/@10.8020447,106.6820863,17z/data=!3m1!4b1!4m6!3m5!1s0x3175299e7efd92ad:0x88d612b73553d988!8m2!3d10.8020394!4d106.6846612!16s%2Fg%2F11kd9mtbvl?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","94D2 Phùng Văn Cung, Phường 7, Quận Phú Nhuận",Số điện thoại: (028) 3995 0577
109,Ministop -  Lê Thánh Tôn ,10.781533,106.7030973,"https://www.google.com/maps/place/Ministop+L%C3%AA+Th%C3%A1nh+T%C3%B4n/@10.781533,106.7030973,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f18c38f26ef:0x450658968a441c1!8m2!3d10.7815277!4d106.7056722!16s%2Fg%2F11gy572bdc?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","11 Lê Thánh Tôn, Phường Bến Nghé, Quận 1",Số điện thoại: (028) 3825 1200
110,Ministop -  Hoàng Văn Thụ ,10.7959377,106.653933,"https://www.google.com/maps/place/MINISTOP/@10.7959377,106.653933,17z/data=!3m1!4b1!4m6!3m5!1s0x317529e6211c83ff:0x62e20f4c6646bab7!8m2!3d10.7959324!4d106.6565079!16s%2Fg%2F11fkl8wrnn?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","519 - 521 Hoàng Văn Thụ, Phường 4, Quận Tân Bình, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 38115717
111,Ministop -  Nguyễn Thái Bình 2 ,10.7680391,106.6959633,"https://www.google.com/maps/place/Ministop+Nguy%E1%BB%85n+Th%C3%A1i+B%C3%ACnh/@10.7680391,106.6959633,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f035ebdb86b:0xcef0a3993cc93af4!8m2!3d10.7680338!4d106.6985382!16s%2Fg%2F11f5k2bwhz?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","163 Nguyễn Thái Bình, Phường Nguyễn Thái Bình, Quận 1",Số điện thoại: (028) 3915 3350
112,Ministop -  Phổ Quang 2 ,10.8074116,106.66574,"https://www.google.com/maps/search/Ministop+-++Ph%E1%BB%95+Quang+2+/@10.8074116,106.66574,17z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","DH.7 thuộc Khu cao ốc văn phòng và Căn hộ chung cư số 5B đường Phổ Quang, Phường 2, Quận Tân Bình, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3636 1230
113,Ministop -  Nguyễn Văn Nguyễn ,10.7917241,106.6852879,"https://www.google.com/maps/place/Ministop+Nguyen+Van+Nguyen/@10.7917241,106.6852879,17z/data=!3m1!4b1!4m6!3m5!1s0x317528d29cdf7119:0x4c9f27ff8825d038!8m2!3d10.7917188!4d106.6878628!16s%2Fg%2F11ggmgt8qj?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","216C Nguyễn Văn Nguyễn, Phường Tân Định, Quận 1",Số điện thoại: (028) 3935 0959
114,Ministop -  Nguyễn Cảnh Chân ,10.7581064,106.6859936,"https://www.google.com/maps/place/MINISTOP+Nguy%E1%BB%85n+C%E1%BA%A3nh+Ch%C3%A2n/@10.7581064,106.6859936,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fa0d63f4303:0x6468aec8016a5d50!8m2!3d10.7581011!4d106.6885685!16s%2Fg%2F11gh4mb3t0?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","TK 17/1 Nguyễn Cảnh Chân, Phường Cầu Kho, Quận 1",Số điện thoại: (028) 3838 6900
115,Ministop -  New City Thủ Thiêm ,10.7822228,106.7335189,"https://www.google.com/maps/place/Ministop+New+City/@10.7822228,106.7335189,17z/data=!3m1!4b1!4m6!3m5!1s0x317525e34fedf0ef:0xecee2d2cbabb516c!8m2!3d10.7822175!4d106.7360938!16s%2Fg%2F11gf5s4130?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","Gian hàng số BB-S01, Tầng trệt, KDC New City, Số 17 Mai Chí Thọ, KP.3, Phường An Khánh, TP. Thủ Đức, TP. HCM",Số điện thoại: (028) 3636 5005
116,Ministop -  Trần Trọng Cung ,10.7437782,106.7293423,"https://www.google.com/maps/place/MINISTOP/@10.7437782,106.7293423,17z/data=!3m1!4b1!4m6!3m5!1s0x3175257883c17f19:0x8424a570432a7313!8m2!3d10.7437729!4d106.7319172!16s%2Fg%2F11f3n9_wvg?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","69 Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7",Số điện thoại: (028) 3636 0966
117,Ministop -  Suối Tiên ,10.866065,106.799861,"https://www.google.com/maps/place/MINISTOP/@10.866065,106.799861,17z/data=!3m1!4b1!4m6!3m5!1s0x3175275971ad014d:0x39d693bae6626097!8m2!3d10.8660597!4d106.8024359!16s%2Fg%2F11h9rwsfv9?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","120 Xa Lộ Hà Nội, Phường Tân Phú, TP. Thủ Đức, TP. HCM",Số điện thoại: (028) 3636 0580
118,Ministop -  Thành Thái 2 ,10.7721607,106.6617877,"https://www.google.com/maps/search/Ministop+-++Th%C3%A0nh+Th%C3%A1i+2+/@10.7721607,106.6617877,17z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","7A/7 Thành Thái, Phường 14, Quận 10",Số điện thoại: (028) 3868 8085
119,Ministop -  Hutech 2 ,10.8824519,106.7425725,"https://www.google.com/maps/search/Ministop+-++Hutech+2+/@10.8824519,106.7425725,12z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","15A Phân khu E1, Khu Công Nghệ Cao, Xa Lộ Hà Nội, Phường Hiệp Phú, TP. Thủ Đức, TP. HCM",Số điện thoại: (028) 7109 9388
120,Ministop -  Nguyễn Cửu Vân ,10.795626,106.704723,"https://www.google.com/maps/place/MINISTOP/@10.795626,106.704723,17z/data=!3m1!4b1!4m6!3m5!1s0x317528b13efc091d:0x10632743d9c26a64!8m2!3d10.7956207!4d106.7072979!16s%2Fg%2F11f2rwc162?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","79 Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh",Số điện thoại: (028) 3899 0639
121,Ministop -  Vạn Kiếp 2 ,10.8009331,106.6921551,"https://www.google.com/maps/search/Ministop+-++V%E1%BA%A1n+Ki%E1%BA%BFp+2+/@10.8009331,106.6921551,18z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","87 Vạn Kiếp, Phường 1, Quận Bình Thạnh, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3551 5717
122,Ministop -  Phú Thọ ,10.7584196,106.6389945,"https://www.google.com/maps/place/Ministop/@10.7584196,106.6389945,17z/data=!3m1!4b1!4m6!3m5!1s0x31752e8fed95449f:0x96e5798e137267a1!8m2!3d10.7584143!4d106.6415694!16s%2Fg%2F11f15hw5lw?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","75 Phú Thọ, Phường 1, Quận 11",Số điện thoại: (028) 3960 1226
123,Ministop -  Đại Học Hồng Bàng ,10.7983828,106.6803634,"https://www.google.com/maps/search/Ministop+-++%C4%90%E1%BA%A1i+H%E1%BB%8Dc+H%E1%BB%93ng+B%C3%A0ng+/@10.7983828,106.6803634,14z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","215 Điện Biên Phủ, Phường 2, Quận Bình Thạnh, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3512 5039
124,Ministop -  Bình Giã ,10.8005275,106.6421452,"https://www.google.com/maps/place/Ministop+-+B%C3%ACnh+Gi%C3%A3/@10.8005275,106.6421452,17z/data=!3m1!4b1!4m6!3m5!1s0x3175294f1d1bff07:0xf02e34a4e07349ca!8m2!3d10.8005222!4d106.6447201!16s%2Fg%2F11f5bxhsth?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","62 Bình Giã, Phường 13, Quận Tân Bình",Số điện thoại: (028) 3810 6939
125,Ministop -  Cao Thắng 2 ,10.7741532,106.6615376,"https://www.google.com/maps/search/Ministop+-++Cao+Th%E1%BA%AFng+2+/@10.7741532,106.6615376,15z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","262 - 264 Cao Thắng, Phường 12, Quận 10",Số điện thoại: (028) 3862 0672
126,Ministop -  Nguyễn Trọng Tuyển 2 ,10.8822528,106.8043749,"https://www.google.com/maps/search/Ministop+-++Nguy%E1%BB%85n+Tr%E1%BB%8Dng+Tuy%E1%BB%83n+2+/@10.8822528,106.8043749,14z?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","41 Nguyễn Trọng Tuyển, Phường 15, Quận Phú Nhuận",Số điện thoại: (028) 3995 0993
127,Ministop -  Thích Quảng Đức ,10.8056182,106.6791831,"https://www.google.com/maps/place/Ministop/@10.8056182,106.6791831,17z/data=!3m1!4b1!4m6!3m5!1s0x317528d95bcf658d:0x1827e2d1cb9e6cc4!8m2!3d10.8056129!4d106.681758!16s%2Fg%2F11h9zgpv4_?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","113-115 Thích Quảng Đức, Phường 4, Quận Phú Nhuận",Số điện thoại: (028) 3990 3086
128,Ministop -  Ung Văn Khiêm ,10.8099458,106.7123391,"https://www.google.com/maps/place/MINISTOP/@10.8099458,106.7123391,17z/data=!3m1!4b1!4m6!3m5!1s0x31752965c338adcb:0xf4a95584f7e67a9d!8m2!3d10.8099405!4d106.714914!16s%2Fg%2F11ghfpq22z?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","31/53 Ung Văn Khiêm, Phường 25, Quận Bình Thạnh",Số điện thoại: (028) 3898 0400
129,Ministop -  Hoàng Diệu ,10.8825875,106.6601614,"https://www.google.com/maps/search/Ministop+-++Ho%C3%A0ng+Di%E1%BB%87u+/@10.8825875,106.6601614,11z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","192A Hoàng Diệu, Phường 9, Quận 4",Số điện thoại: (028) 3826 6896
130,Ministop -  Bệnh Viện Nhi Đồng 1 Khu Ngoại Trú ,10.8825875,106.6601614,"https://www.google.com/maps/search/Ministop+-++B%E1%BB%87nh+Vi%E1%BB%87n+Nhi+%C4%90%E1%BB%93ng+1+Khu+Ngo%E1%BA%A1i+Tr%C3%BA+/@10.8825875,106.6601614,11z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","341 Sư Vạn Hạnh, Phường 10, Quận 10",Số điện thoại: (028) 3834 5580
131,Ministop -  Masteri Thảo Điền ,10.8044732,106.7313625,"https://www.google.com/maps/search/Ministop+-++Masteri+Th%E1%BA%A3o+%C4%90i%E1%BB%81n+/@10.8044732,106.7313625,16z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","T5-B01.03+04, tại tầng 1 thuộc dự án Khu nhà ở chung cư cao cấp Masteri Thảo Điền, số 159 Võ Nguyên Giáp, Phường Thảo Điền, Thành phố Thủ Đức, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3620 2963
132,Ministop -  Bành Văn Trân ,10.7885781,106.6539611,"https://www.google.com/maps/place/MINISTOP/@10.7885781,106.6539611,17z/data=!3m1!4b1!4m6!3m5!1s0x31752ecba5e127d5:0x80ef701978196e72!8m2!3d10.7885728!4d106.656536!16s%2Fg%2F11f0866pgn?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","108A Bành Văn Trân, Phường 7, Quận Tân Bình",Số điện thoại: (028) 3970 1107
133,Ministop -  Nguyễn Lâm ,10.7636817,106.6608684,"https://www.google.com/maps/place/MINISTOP/@10.7636817,106.6608684,17z/data=!3m1!4b1!4m6!3m5!1s0x31752eef4c418ebb:0xaed6636c33062029!8m2!3d10.7636764!4d106.6634433!16s%2Fg%2F11f_p2x8f0?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","46 Nguyễn Lâm, Phường 6, Quận 10",Số điện thoại: (028) 3853 3539
134,Ministop -  Thành Thái ,10.7721607,106.6617877,"https://www.google.com/maps/search/Ministop+-++Th%C3%A0nh+Th%C3%A1i+/@10.7721607,106.6617877,17z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","136 Thành Thái, Phường 12, Quận 10",Số điện thoại: (028) 3868 0989
135,Ministop -  Lý Nam Đế ,10.760906,106.6569385,"https://www.google.com/maps/place/Ministop+L%C3%BD+Nam+%C4%90%E1%BA%BF/@10.760906,106.6569385,17z/data=!3m1!4b1!4m6!3m5!1s0x31752eee6509f737:0xdec9428921968aca!8m2!3d10.7609007!4d106.6595134!16s%2Fg%2F11f57whf9y?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","119 Lý Nam Đế, Phường 7, Quận 11, Thành phố Hồ Chí Minh",Số điện thoại: (028) 3955 1559
136,Ministop -  Nguyễn Thiện Thuật 2 ,10.8822528,106.8043749,"https://www.google.com/maps/search/Ministop+-++Nguy%E1%BB%85n+Thi%E1%BB%87n+Thu%E1%BA%ADt+2+/@10.8822528,106.8043749,14z?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","138 Nguyễn Thiện Thuật, Phường 3, Quận 3",Số điện thoại: (028) 3832 8699
137,Ministop -  Trần Nhân Tôn ,10.8822528,106.8043749,"https://www.google.com/maps/search/Ministop+-++Tr%E1%BA%A7n+Nh%C3%A2n+T%C3%B4n+/@10.8822528,106.8043749,14z?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","177 - 179 Trần Nhân Tôn, Phường 2, Quận 10",Số điện thoại: (028) 3830 1383
138,Ministop -  Bùi Đình Túy ,10.8078102,106.7009507,"https://www.google.com/maps/search/Ministop+-++B%C3%B9i+%C4%90%C3%ACnh+T%C3%BAy+/@10.8078102,106.7009507,17z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","247C Bùi Đình Túy, Phường 14, Quận Bình Thạnh, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3511 6336
139,Ministop -  Đinh Bộ Lĩnh ,10.8822528,106.8043749,"https://www.google.com/maps/place/MINISTOP/@10.8822528,106.8043749,14z/data=!4m6!3m5!1s0x31752897cc352d4b:0xe60b318d7c4da837!8m2!3d10.8092953!4d106.7090864!16s%2Fg%2F11c60063kk?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","157 Đinh Bộ Lĩnh, Phường 26, Quận Bình Thạnh",Số điện thoại: (028) 3511 6179
140,Ministop -  Vũ Tông Phan ,10.8822528,106.8043749,"https://www.google.com/maps/place/Ministop+Vu+Tong+Phan/@10.8822528,106.8043749,14z/data=!4m6!3m5!1s0x3175261275f934bd:0xf84c37ce15bb39d!8m2!3d10.7978134!4d106.7428493!16s%2Fg%2F11csr6xmsg?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","8 Vũ Tông Phan, Phường An Phú, TP. Thủ Đức, TP. HCM",Số điện thoại: (028) 3620 5039
141,Ministop -  Bình Thới ,10.8822528,106.8043749,"https://www.google.com/maps/place/MINISTOP/@10.8822528,106.8043749,14z/data=!4m6!3m5!1s0x31752e95aa6ffffd:0x726dda7e0fb9ee13!8m2!3d10.7675984!4d106.6496975!16s%2Fg%2F11c6lbp7p_?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","120 Bình Thới, Phường 14, Quận 11",Số điện thoại: (028) 3860 0907
142,Ministop -  Hoàng Hoa Thám 2 ,10.8010608,106.6489079,"https://www.google.com/maps/search/Ministop+-++Ho%C3%A0ng+Hoa+Th%C3%A1m+2+/@10.8010608,106.6489079,14z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","18 Hoàng Hoa Thám, Phường 12, Quận Tân Bình",Số điện thoại: (028) 3811 2879
143,Ministop -  Trần Quý Cáp ,10.8822528,106.8043749,"https://www.google.com/maps/place/Ministop/@10.8822528,106.8043749,14z/data=!4m6!3m5!1s0x317528ebeb79e5b3:0x6db724724cf5df80!8m2!3d10.8155772!4d106.6953528!16s%2Fg%2F11g027y9_z?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","43 Trần Quý Cáp, Phường 12, Quận Bình Thạnh",Số điện thoại: (028) 3516 3889
144,Ministop -  Sư Vạn Hạnh ,10.8822528,106.8043749,"https://www.google.com/maps/search/Ministop+-++S%C6%B0+V%E1%BA%A1n+H%E1%BA%A1nh+/@10.8822528,106.8043749,14z?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","435 Sư Vạn Hạnh, Phường 12, Quận 10",Số điện thoại: (028) 3862 1136
145,Ministop -  Trần Quốc Toản,10.7880953,106.6862241,"https://www.google.com/maps/place/MINISTOP/@10.7880953,106.6862241,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f3299feb5b3:0xe084d7b4ee205d1a!8m2!3d10.78809!4d106.688799!16s%2Fg%2F11cs2h8csp?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","47 Trần Quốc Toản, Phường Võ Thị Sáu, Quận 3",Số điện thoại: (028) 3820 6188
146,Ministop -  Khu cư xá Bình Thới ,10.7617588,106.6457778,"https://www.google.com/maps/place/MINISTOP/@10.7617588,106.6457778,17z/data=!3m1!4b1!4m6!3m5!1s0x31752e924a10bc49:0x969ce52c43ac1aa!8m2!3d10.7617535!4d106.6483527!16s%2Fg%2F11g0209c1y?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","60 Đường số 5, Khu cư xá Bình Thới, Phường 8, Quận 11",Số điện thoại: (028) 3962 0886
147,Ministop -  Nguyễn Du ,10.8257706,106.6832544,"https://www.google.com/maps/place/MINISTOP/@10.8257706,106.6832544,17z/data=!3m1!4b1!4m6!3m5!1s0x317528fa5a0e254f:0xc6c52c15dd7f6a69!8m2!3d10.8257653!4d106.6858293!16s%2Fg%2F11c533_126?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","15 Nguyễn Du, Phường 1, Quận Gò Vấp, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3894 1268
148,Ministop -  Xóm Chiếu ,10.7553503,106.7070591,"https://www.google.com/maps/place/MINISTOP+-+X%C3%B3m+Chi%E1%BA%BFu/@10.7553503,106.7070591,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f4a56d68ae7:0xd3851d5f9536972c!8m2!3d10.755345!4d106.709634!16s%2Fg%2F11y21kkkpt?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","181/13 Xóm Chiếu, Phường 16, Quận 4",Số điện thoại: (028) 3825 9396
149,Ministop -  Lê Quang Định ,10.810326,106.6881509,"https://www.google.com/maps/search/Ministop+-++L%C3%AA+Quang+%C4%90%E1%BB%8Bnh+/@10.810326,106.6881509,16z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","484 Lê Quang Định, Phường 11, Quận Bình Thạnh",Số điện thoại: (028) 3515 5136
150,Ministop -  Trần Đình Xu ,10.8822528,106.8043749,"https://www.google.com/maps/place/MINISTOP+-+Tr%E1%BA%A7n+%C4%90%C3%ACnh+Xu/@10.8822528,106.8043749,14z/data=!4m6!3m5!1s0x31752f10b726059d:0x28f131b567e63f1c!8m2!3d10.762161!4d106.689194!16s%2Fg%2F11c2lk7cq_?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","114 Trần Đình Xu, Phường Nguyễn Cư Trinh, Quận 1",Số điện thoại: (028) 3836 4339
151,Ministop -   KTX Đại Học Quốc Gia (Khu A) ,10.8822528,106.8043749,"https://www.google.com/maps/search/Ministop+-+++KTX+%C4%90%E1%BA%A1i+H%E1%BB%8Dc+Qu%E1%BB%91c+Gia+(Khu+A)+/@10.8822528,106.8043749,14z?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","Nhà A19 - Ký túc xá Khu A Đại học Quốc Gia, Khu phố Tân Lập, Phường Đông Hòa, Thành phố Dĩ An, Tỉnh Bình Dương",Số điện thoại: (028) 3620 1065
152,Ministop -  Hoa Sứ ,10.8822528,106.8043749,"https://www.google.com/maps/place/MINISTOP/@10.8822528,106.8043749,14z/data=!4m6!3m5!1s0x317528cfefc2fd41:0x85ab313e0fe688a8!8m2!3d10.7999295!4d106.688888!16s%2Fg%2F11c1tz0dlx?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","61 Hoa Sứ, Phường 7, Quận Phú Nhuận",Số điện thoại: (028) 3510 0286
153,Ministop -  Nam Kỳ Khởi Nghĩa ,10.7723788,106.6978513,"https://www.google.com/maps/place/Ministop+Nam+K%E1%BB%B3+Kh%E1%BB%9Fi+Ngh%C4%A9a/@10.7723788,106.6978513,17z/data=!3m1!4b1!4m6!3m5!1s0x31752f40ae8ab241:0xc19751f218efa750!8m2!3d10.7723735!4d106.7004262!16s%2Fg%2F11c1ncvy9q?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","75 (Tầng 1) Nam Kỳ Khởi Nghĩa, Phường Bến Thành, Quận 1",Số điện thoại: (028) 3823 3968
154,Ministop -  Vũ Huy Tấn ,10.8822528,106.8043749,"https://www.google.com/maps/place/Ministop/@10.8822528,106.8043749,14z/data=!4m6!3m5!1s0x317528c94e59e51b:0x8c16578afdbd48be!8m2!3d10.795789!4d106.6942671!16s%2Fg%2F11cm0x2bds?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","15K Vũ Huy Tấn, Phường 1, Quận Bình Thạnh, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3510 0388
155,Ministop -  Đào Duy Từ ,10.7606132,106.6655058,"https://www.google.com/maps/place/MINISTOP+-+%C4%90%C3%A0o+Duy+T%E1%BB%AB/@10.7606132,106.6655058,17z/data=!3m1!4b1!4m6!3m5!1s0x31752ee4fa3d3fa7:0x3cf2e9daee10a139!8m2!3d10.7606079!4d106.6680807!16s%2Fg%2F11c55j96w0?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","17 Đào Duy Từ, Phường 8, Quận 10, Thành phố Hồ Chí Minh.",Số điện thoại: (028) 3857 9993
156,Ministop -  Nguyễn Trọng Tuyển ,10.8822528,106.8043749,"https://www.google.com/maps/search/Ministop+-++Nguy%E1%BB%85n+Tr%E1%BB%8Dng+Tuy%E1%BB%83n+/@10.8822528,106.8043749,14z?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","351A Nguyễn Trọng Tuyển, Phường 1, Quận Tân Bình",Số điện thoại: (028) 3842 0122
157,Ministop -  Vườn Lài ,10.7878457,106.6309805,"https://www.google.com/maps/place/MINISTOP+-+V%C6%B0%E1%BB%9Dn+L%C3%A0i/@10.7878457,106.6309805,17z/data=!3m1!4b1!4m6!3m5!1s0x31752eabe7858d9b:0xff6810d747e66634!8m2!3d10.7878404!4d106.6335554!16s%2Fg%2F11crzwdzw6?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","56 Vườn Lài, Phường Tân Thành, Quận Tân Phú",Số điện thoại: (028) 3810 2988
158,Ministop -  Thăng Long ,10.8023021,106.6578496,"https://www.google.com/maps/place/MINISTOP+-+Th%C4%83ng+Long/@10.8023021,106.6578496,17z/data=!3m1!4b1!4m6!3m5!1s0x3175293a75c2e4af:0xc3d10960b1db2d8f!8m2!3d10.8022968!4d106.6604245!16s%2Fg%2F11c1r7gcxt?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","33 Thăng Long, Phường 4, Quận Tân Bình",Số điện thoại: (028) 3948 4878
159,Ministop -  Nguyễn Gia Trí ,10.8043926,106.7134517,"https://www.google.com/maps/place/Ministop+Vo+Oanh/@10.8043926,106.7134517,17z/data=!3m1!4b1!4m6!3m5!1s0x317529acfbdb1863:0xa9a8653f253d6af6!8m2!3d10.8043873!4d106.7160266!16s%2Fg%2F11t7dw7kc9?entry=ttu&g_ep=EgoyMDI1MTAyOS4yIKXMDSoASAFQAw%3D%3D","106 Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh",Số điện thoại: (028) 3512 2039
